timestamp_ns,ptp4l_connected,is_synchronized,port_state,offset_from_master_ns,mean_path_delay_ns,drift_ns,max_drift_ppb,total_uncertainty_ns,steps_removed,snapshot_age_ms,gm_present,gm_id,phc_index
1783962010993713768,1,1,9,120,2361,57,100,2538,1,178,1,d83add.fffe.9fc7f3,-1
1783962011043779304,1,1,9,120,2361,62,100,2543,1,228,1,d83add.fffe.9fc7f3,-1
1783962011093855950,1,1,9,120,2361,67,100,2548,1,278,1,d83add.fffe.9fc7f3,-1
1783962011143918356,1,1,9,120,2361,72,100,2553,1,328,1,d83add.fffe.9fc7f3,-1
1783962011193981225,1,1,9,120,2361,77,100,2558,1,378,1,d83add.fffe.9fc7f3,-1
1783962011244042538,1,1,9,120,2361,2,100,2483,1,28,1,d83add.fffe.9fc7f3,-1
1783962011294106388,1,1,9,120,2361,7,100,2488,1,78,1,d83add.fffe.9fc7f3,-1
1783962011344167461,1,1,9,120,2361,12,100,2493,1,128,1,d83add.fffe.9fc7f3,-1
1783962011394232755,1,1,9,120,2361,17,100,2498,1,178,1,d83add.fffe.9fc7f3,-1
1783962011444296550,1,1,9,120,2361,22,100,2503,1,228,1,d83add.fffe.9fc7f3,-1
1783962011494364585,1,1,9,120,2361,27,100,2508,1,278,1,d83add.fffe.9fc7f3,-1
1783962011544426843,1,1,9,120,2361,32,100,2513,1,328,1,d83add.fffe.9fc7f3,-1
1783962011594492008,1,1,9,120,2361,37,100,2518,1,378,1,d83add.fffe.9fc7f3,-1
1783962011644552358,1,1,9,48,2361,42,100,2451,1,28,1,d83add.fffe.9fc7f3,-1
1783962011694614505,1,1,9,48,2361,47,100,2456,1,78,1,d83add.fffe.9fc7f3,-1
1783962011744675540,1,1,9,48,2361,52,100,2461,1,128,1,d83add.fffe.9fc7f3,-1
1783962011794741538,1,1,9,48,2361,57,100,2466,1,178,1,d83add.fffe.9fc7f3,-1
1783962011844803148,1,1,9,48,2361,62,100,2471,1,228,1,d83add.fffe.9fc7f3,-1
1783962011894867924,1,1,9,48,2361,67,100,2476,1,278,1,d83add.fffe.9fc7f3,-1
1783962011944929274,1,1,9,48,2361,72,100,2481,1,328,1,d83add.fffe.9fc7f3,-1
1783962011994990921,1,1,9,48,2361,77,100,2486,1,378,1,d83add.fffe.9fc7f3,-1
1783962012045057123,1,1,9,48,2385,82,100,2515,1,28,1,d83add.fffe.9fc7f3,-1
1783962012095132880,1,1,9,48,2385,87,100,2520,1,78,1,d83add.fffe.9fc7f3,-1
1783962012145194841,1,1,9,48,2385,92,100,2525,1,128,1,d83add.fffe.9fc7f3,-1
1783962012195258302,1,1,9,48,2385,97,100,2530,1,178,1,d83add.fffe.9fc7f3,-1
1783962012245320023,1,1,9,48,2385,102,100,2535,1,228,1,d83add.fffe.9fc7f3,-1
1783962012295384928,1,1,9,48,2385,107,100,2540,1,278,1,d83add.fffe.9fc7f3,-1
1783962012345446445,1,1,9,48,2385,112,100,2545,1,328,1,d83add.fffe.9fc7f3,-1
1783962012395510832,1,1,9,48,2385,117,100,2550,1,378,1,d83add.fffe.9fc7f3,-1
1783962012445574386,1,1,9,59,2385,2,100,2446,1,28,1,d83add.fffe.9fc7f3,-1
1783962012495640513,1,1,9,59,2385,7,100,2451,1,78,1,d83add.fffe.9fc7f3,-1
1783962012545703030,1,1,9,59,2385,12,100,2456,1,128,1,d83add.fffe.9fc7f3,-1
1783962012595768991,1,1,9,59,2385,17,100,2461,1,178,1,d83add.fffe.9fc7f3,-1
1783962012645830934,1,1,9,59,2385,22,100,2466,1,228,1,d83add.fffe.9fc7f3,-1
1783962012695893469,1,1,9,59,2385,27,100,2471,1,278,1,d83add.fffe.9fc7f3,-1
1783962012745955393,1,1,9,59,2385,32,100,2476,1,328,1,d83add.fffe.9fc7f3,-1
1783962012796020206,1,1,9,59,2385,37,100,2481,1,378,1,d83add.fffe.9fc7f3,-1
1783962012846080797,1,1,9,59,2378,42,100,2479,1,28,1,d83add.fffe.9fc7f3,-1
1783962012896151647,1,1,9,59,2378,47,100,2484,1,78,1,d83add.fffe.9fc7f3,-1
1783962012946215664,1,1,9,59,2378,52,100,2489,1,128,1,d83add.fffe.9fc7f3,-1
1783962012996279458,1,1,9,59,2378,57,100,2494,1,178,1,d83add.fffe.9fc7f3,-1
1783962013046346752,1,1,9,59,2378,62,100,2499,1,228,1,d83add.fffe.9fc7f3,-1
1783962013096423917,1,1,9,59,2378,67,100,2504,1,278,1,d83add.fffe.9fc7f3,-1
1783962013146486248,1,1,9,59,2378,72,100,2509,1,328,1,d83add.fffe.9fc7f3,-1
1783962013196552302,1,1,9,59,2378,77,100,2514,1,378,1,d83add.fffe.9fc7f3,-1
1783962013246626040,1,1,9,59,2374,2,100,2435,1,28,1,d83add.fffe.9fc7f3,-1
1783962013296687668,1,1,9,59,2374,7,100,2440,1,78,1,d83add.fffe.9fc7f3,-1
1783962013346748722,1,1,9,59,2374,12,100,2445,1,128,1,d83add.fffe.9fc7f3,-1
1783962013396810757,1,1,9,59,2374,17,100,2450,1,178,1,d83add.fffe.9fc7f3,-1
1783962013446874384,1,1,9,59,2374,22,100,2455,1,228,1,d83add.fffe.9fc7f3,-1
1783962013496939345,1,1,9,59,2374,27,100,2460,1,278,1,d83add.fffe.9fc7f3,-1
1783962013547001399,1,1,9,59,2374,32,100,2465,1,328,1,d83add.fffe.9fc7f3,-1
1783962013597066248,1,1,9,59,2374,37,100,2470,1,378,1,d83add.fffe.9fc7f3,-1
1783962013647127543,1,1,9,79,2374,42,100,2495,1,28,1,d83add.fffe.9fc7f3,-1
1783962013697189189,1,1,9,79,2374,47,100,2500,1,78,1,d83add.fffe.9fc7f3,-1
1783962013747250946,1,1,9,79,2374,52,100,2505,1,128,1,d83add.fffe.9fc7f3,-1
1783962013797315592,1,1,9,79,2374,57,100,2510,1,178,1,d83add.fffe.9fc7f3,-1
1783962013847380183,1,1,9,79,2374,62,100,2515,1,228,1,d83add.fffe.9fc7f3,-1
1783962013897450329,1,1,9,79,2374,67,100,2520,1,278,1,d83add.fffe.9fc7f3,-1
1783962013947512049,1,1,9,79,2374,72,100,2525,1,328,1,d83add.fffe.9fc7f3,-1
1783962013997574788,1,1,9,79,2374,77,100,2530,1,378,1,d83add.fffe.9fc7f3,-1
1783962014047642711,1,1,9,79,2374,82,100,2535,1,28,1,d83add.fffe.9fc7f3,-1
1783962014097718839,1,1,9,79,2374,87,100,2540,1,78,1,d83add.fffe.9fc7f3,-1
1783962014147781225,1,1,9,79,2374,92,100,2545,1,128,1,d83add.fffe.9fc7f3,-1
1783962014197846779,1,1,9,79,2374,97,100,2550,1,178,1,d83add.fffe.9fc7f3,-1
1783962014247907906,1,1,9,79,2374,102,100,2555,1,228,1,d83add.fffe.9fc7f3,-1
1783962014297970367,1,1,9,79,2374,107,100,2560,1,278,1,d83add.fffe.9fc7f3,-1
1783962014348031198,1,1,9,79,2374,112,100,2565,1,328,1,d83add.fffe.9fc7f3,-1
1783962014398095696,1,1,9,79,2374,117,100,2570,1,378,1,d83add.fffe.9fc7f3,-1
1783962014448159823,1,1,9,42,2361,2,100,2405,1,28,1,d83add.fffe.9fc7f3,-1
1783962014498230932,1,1,9,42,2361,7,100,2410,1,78,1,d83add.fffe.9fc7f3,-1
1783962014548292022,1,1,9,42,2361,12,100,2415,1,128,1,d83add.fffe.9fc7f3,-1
1783962014598354779,1,1,9,42,2361,17,100,2420,1,178,1,d83add.fffe.9fc7f3,-1
1783962014648415795,1,1,9,42,2361,22,100,2425,1,228,1,d83add.fffe.9fc7f3,-1
1783962014698480590,1,1,9,42,2361,27,100,2430,1,278,1,d83add.fffe.9fc7f3,-1
1783962014748541624,1,1,9,42,2361,32,100,2435,1,328,1,d83add.fffe.9fc7f3,-1
1783962014798608252,1,1,9,42,2361,37,100,2440,1,378,1,d83add.fffe.9fc7f3,-1
1783962014848674046,1,1,9,42,2361,42,100,2445,1,28,1,d83add.fffe.9fc7f3,-1
1783962014898739488,1,1,9,42,2361,47,100,2450,1,78,1,d83add.fffe.9fc7f3,-1
1783962014948801986,1,1,9,42,2361,52,100,2455,1,128,1,d83add.fffe.9fc7f3,-1
1783962014998864872,1,1,9,42,2361,57,100,2460,1,178,1,d83add.fffe.9fc7f3,-1
1783962015048930537,1,1,9,42,2361,62,100,2465,1,228,1,d83add.fffe.9fc7f3,-1
1783962015099006460,1,1,9,42,2361,67,100,2470,1,278,1,d83add.fffe.9fc7f3,-1
1783962015149068772,1,1,9,42,2361,72,100,2475,1,328,1,d83add.fffe.9fc7f3,-1
1783962015199133974,1,1,9,42,2361,77,100,2480,1,378,1,d83add.fffe.9fc7f3,-1
